2015 GEOID,State,2015 Geography Name,Note,2010 Census Total Population,2010 Census Urban Population,2010 Census Rural Population,"2010 Census 
Percent Rural",STATEFP,COUNTYFP,COUNTYNS,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
53007,WA,"Chelan County, Washington",,72453.0,52728.0,19725.0,27.224545567471324,53,007,01531932,0500000US53007,53007,Chelan,06,7565788664,189679750,"POLYGON ((-121.118183 47.997102999999996, -121.15326 48.039693, -121.015942 48.074794999999995, -120.907425 48.163184, -121.00165799999999 48.296009, -121.071589 48.317802, -121.049714 48.485399, -120.823947 48.54503, -120.702069 48.531589, -120.652283 48.536939, -120.633344 48.468118, -120.649933 48.398139, -120.560206 48.361048, -120.583166 48.319128, -120.508212 48.310344, -120.469124 48.26898, -120.346284 48.199985999999996, -120.361288 48.157568999999995, -120.21306 48.079043999999996, -120.143075 48.064882, -120.066023 47.966442, -119.870595 47.960454999999996, -119.992679 47.78315, -120.209395 47.748356, -120.199048 47.682275999999995, -120.316594 47.471273, -120.317984 47.456948, -120.311883 47.445248, -120.308482 47.432348, -120.296404 47.413140999999996, -120.29317499999999 47.400766999999995, -120.28653 47.393111, -120.260288 47.383891999999996, -120.086308 47.338941999999996, -120.09446 47.262159, -120.389197 47.260934999999996, -120.5305 47.334328, -120.664368 47.343305, -120.802533 47.422626, -120.917936 47.429367, -120.996578 47.518544999999996, -121.07497000000001 47.550891, -121.113569 47.597288, -121.121584 47.685213, -121.066005 47.713603, -121.119179 47.779933, -121.070685 47.826616, -121.180776 47.898768999999994, -121.118183 47.997102999999996))"
53009,WA,"Clallam County, Washington",,71404.0,46089.0,25315.0,35.45319589938939,53,009,01531341,0500000US53009,53009,Clallam,06,4503162162,2413868443,"POLYGON ((-124.72583900000001 48.386012, -124.653243 48.390691, -124.54625899999999 48.353594, -124.380874 48.284698999999996, -124.25088199999999 48.264773, -124.101773 48.216882999999996, -124.050734 48.177747, -123.880068 48.160621, -123.728736 48.162800000000004, -123.672445 48.162715, -123.551131 48.151382, -123.44197199999999 48.124258999999995, -123.314578 48.113724999999995, -123.23912899999999 48.118217, -123.144783 48.175943, -123.06621 48.120469, -123.004128 48.090516, -122.946119 48.098552, -122.910686755725 48.1097997439328, -122.89697100000001 48.065155, -122.94918 48.065149999999996, -122.949167 47.866822, -123.505917 47.88108, -124.613108656052 47.8805724417486, -124.625512 47.887963, -124.672427 47.964414, -124.685393 48.049237999999995, -124.687101 48.098656999999996, -124.72172499999999 48.153185, -124.690389 48.219744999999996, -124.669265 48.296352999999996, -124.72583900000001 48.386012))"
53011,WA,"Clark County, Washington",,425363.0,366797.0,58566.0,13.768475396308567,53,011,01531820,0500000US53011,53011,Clark,06,1627765163,70227847,"POLYGON ((-122.78808636259501 45.85100745435609, -122.71976699999999 45.870903, -122.719712 45.933256, -122.657632 45.928134, -122.477104 45.988088999999995, -122.357765 45.956914999999995, -122.245856 46.053853, -122.24919700805201 45.5499989327412, -122.262625 45.544321, -122.331502 45.548241, -122.380302 45.575941, -122.43867399999999 45.563584999999996, -122.492259 45.583281, -122.643907 45.609739, -122.738109 45.644138, -122.756443903971 45.662421025087596, -122.774511 45.680437, -122.76651077133 45.7286625744452, -122.761451 45.759163, -122.795605 45.81, -122.78808636259501 45.85100745435609))"
53013,WA,"Columbia County, Washington",,4078.0,2681.0,1397.0,34.25698871996076,53,013,01513273,0500000US53013,53013,Columbia,06,2249624728,12561762,"POLYGON ((-118.228635 46.593362, -118.21566 46.588924, -118.165292 46.555135, -117.85185 46.624669999999995, -117.863347 46.470667, -117.737303 46.471454, -117.674946 46.337651, -117.611903 46.338477999999995, -117.60342583450401 45.9987601734427, -117.717852 45.999866, -117.97765730653201 46.00016820238201, -117.99697042960301 46.000190667172596, -117.991481 46.207702, -118.116624 46.20805, -118.116117 46.295455, -118.241872 46.295063999999996, -118.228635 46.593362))"
53015,WA,"Cowlitz County, Washington",,102410.0,73068.0,29342.0,28.651498877062785,53,015,01529156,0500000US53015,53015,Cowlitz,06,2954137364,66903698,"POLYGON ((-123.21795 46.385616999999996, -122.240966 46.385360999999996, -122.245856 46.053853, -122.357765 45.956914999999995, -122.477104 45.988088999999995, -122.657632 45.928134, -122.719712 45.933256, -122.71976699999999 45.870903, -122.78808636259501 45.85100745435609, -122.785026 45.867698999999995, -122.81151 45.912724999999995, -122.813998 45.960983999999996, -122.856158 46.014469, -122.904119 46.083734, -122.962681 46.104817, -123.004233 46.133823, -123.115904 46.185268, -123.166414 46.188973, -123.212493591209 46.1710964584003, -123.21795 46.385616999999996))"
53017,WA,"Douglas County, Washington",,38431.0,28210.0,10221.0,26.59571699929744,53,017,01531818,0500000US53017,53017,Douglas,06,4711869855,76507217,"POLYGON ((-120.316594 47.471273, -120.199048 47.682275999999995, -120.209395 47.748356, -119.992679 47.78315, -119.870595 47.960454999999996, -119.89535000000001 48.050044, -119.774593 48.104212999999994, -119.669707 48.075232, -119.693712 48.032056, -119.652468 48.000220999999996, -119.517571 48.062615, -119.436257 48.076688, -119.343523 48.049431999999996, -119.298585 48.115485, -119.25685 48.102027, -119.150983 48.146066999999995, -119.05697 48.136973999999995, -119.00319 48.043262999999996, -118.950782 48.018884, -118.982234 47.962025, -119.103873 47.961763, -119.12590399999999 47.917300999999995, -119.212225 47.887707999999996, -119.21241 47.800695, -119.298649 47.728328, -119.320304 47.626796999999996, -119.405196 47.612635999999995, -119.532889 47.527756, -119.533123 47.441207, -119.87576 47.437492, -119.918915 47.364475, -120.004704 47.319994, -120.007074 47.220133, -120.075969 47.225898, -120.09446 47.262159, -120.086308 47.338941999999996, -120.260288 47.383891999999996, -120.28653 47.393111, -120.29317499999999 47.400766999999995, -120.296404 47.413140999999996, -120.308482 47.432348, -120.311883 47.445248, -120.317984 47.456948, -120.316594 47.471273))"
53019,WA,"Ferry County, Washington",,7551.0,0.0,7551.0,100.0,53,019,01531821,0500000US53019,53019,Ferry,06,5706360675,140294376,"POLYGON ((-118.869633 48.653825999999995, -118.837006 48.653869, -118.83661303558 49.0003077592976, -118.19737505245901 49.0004067514245, -118.22166899999999 48.937098, -118.195508 48.840725, -118.131002 48.777653, -118.10496 48.653503, -118.149709 48.520568, -118.206507 48.470296, -118.175602 48.319492, -118.141477 48.260155, -118.1945 48.212889, -118.191298 48.159887999999995, -118.248606 48.134254999999996, -118.233198 48.065284999999996, -118.275476 48.040566999999996, -118.400807 48.028681999999996, -118.34873999999999 47.971782, -118.340938 47.894315999999996, -118.369064 47.832685, -118.54409 47.883973, -118.570396 47.932317999999995, -118.688394 47.942718, -118.711682 47.903347, -118.85195999999999 47.957906, -118.84388799999999 48.481739, -118.869633 48.653825999999995))"
53021,WA,"Franklin County, Washington",,78163.0,67741.0,10422.0,13.333674500722847,53,021,01531822,0500000US53021,53021,Franklin,06,3215718499,60508752,"POLYGON ((-119.45319 46.679243, -119.369165 46.678179, -119.369429 46.737694999999995, -118.358881 46.736622999999994, -118.21024299999999 46.738833, -118.249122 46.734137999999994, -118.21566 46.588924, -118.228635 46.593362, -118.47164599999999 46.597262, -118.61559199999999 46.504543, -118.633826 46.414021999999996, -118.746199 46.359511999999995, -118.766898 46.297916, -118.860733 46.252455, -119.023417 46.216656, -119.041498 46.192667, -119.264392 46.272594999999995, -119.27032 46.521311, -119.403042 46.613043, -119.45319 46.679243))"
53023,WA,"Garfield County, Washington",,2266.0,0.0,2266.0,100.0,53,023,01533500,0500000US53023,53023,Garfield,06,1841054898,19294817,"POLYGON ((-117.85185 46.624669999999995, -117.740868 46.694582999999994, -117.597792 46.672543, -117.464769 46.699625999999995, -117.38274200000001 46.614684, -117.254262 46.545082, -117.22812 46.462244999999996, -117.228796 46.411305999999996, -117.41933399999999 46.383139, -117.419482 46.121956, -117.47998799999999 46.121994, -117.479937263654 45.9975667668422, -117.60342583450401 45.9987601734427, -117.611903 46.338477999999995, -117.674946 46.337651, -117.737303 46.471454, -117.863347 46.470667, -117.85185 46.624669999999995))"
53025,WA,"Grant County, Washington",,89120.0,54587.0,34533.0,38.74887791741472,53,025,01531924,0500000US53025,53025,Grant,06,6939853494,289961880,"POLYGON ((-120.002065 47.126152999999995, -120.007074 47.220133, -120.004704 47.319994, -119.918915 47.364475, -119.87576 47.437492, -119.533123 47.441207, -119.532889 47.527756, -119.405196 47.612635999999995, -119.320304 47.626796999999996, -119.298649 47.728328, -119.21241 47.800695, -119.212225 47.887707999999996, -119.12590399999999 47.917300999999995, -119.103873 47.961763, -118.982234 47.962025, -118.97350399999999 47.943414, -118.979777 47.261708999999996, -118.982652 46.911344, -119.368662 46.912562, -119.369429 46.737694999999995, -119.369165 46.678179, -119.45319 46.679243, -119.511388 46.727686999999996, -119.61847900000001 46.647583, -119.874042 46.628282999999996, -119.904046 46.638101, -119.97303600000001 46.737125999999996, -119.927436 46.798445, -119.966129 46.943757, -120.042866 47.073453, -120.002065 47.126152999999995))"
53027,WA,"Grays Harbor County, Washington",,72797.0,43596.0,29201.0,40.11291674107449,53,027,01531823,0500000US53027,53027,Grays Harbor,06,4924421612,834689898,"POLYGON ((-124.353615670887 47.533537083052096, -124.04674 47.518525, -123.505917 47.517716, -123.505021 47.258534999999995, -123.488943 47.082646, -123.201891 47.085059, -123.158364 46.995871, -123.1605 46.827161, -123.160588 46.793383, -123.351391 46.793509, -123.37095 46.792128999999996, -124.09679666790501 46.794084999999995, -124.101232 46.810655999999994, -124.138225 46.905533999999996, -124.180111 46.926356999999996, -124.169113 46.994507999999996, -124.18854400000001 47.157858999999995, -124.195893 47.174, -124.236349 47.287287, -124.319379 47.355559, -124.353615670887 47.533537083052096))"
53029,WA,"Island County, Washington",,78506.0,41690.0,36816.0,46.89577866659873,53,029,01513272,0500000US53029,53029,Island,06,540043252,799821240,"POLYGON ((-122.752563 48.260061, -122.707077 48.315286, -122.66698252821601 48.412466992044294, -122.58717 48.416852999999996, -122.458596 48.297703, -122.392977 48.237429999999996, -122.417909 48.170621999999995, -122.350289 48.080312, -122.333348 47.933217, -122.39804699999999 47.861616999999995, -122.429625 47.828098, -122.501809 47.929713, -122.573745864315 47.9510041672091, -122.546824 47.967214999999996, -122.542924 47.996404, -122.607342 48.030992, -122.59830099999999 48.110616, -122.633167 48.163281, -122.711508 48.193573, -122.752563 48.260061))"
53031,WA,"Jefferson County, Washington",,29872.0,12705.0,17167.0,57.4685324049277,53,031,01531936,0500000US53031,53031,Jefferson,06,4671590207,995036034,"POLYGON ((-124.613108656052 47.8805724417486, -123.505917 47.88108, -122.949167 47.866822, -122.94918 48.065149999999996, -122.89697100000001 48.065155, -122.910686755725 48.1097997439328, -122.833173 48.134406, -122.760448 48.14324, -122.698465 48.103102, -122.70184 48.016106, -122.70129399999999 47.972978999999995, -122.651063 47.920984999999995, -122.63410286528 47.9230352997388, -122.595535 47.882298, -122.721971 47.787665, -122.783237 47.672754, -122.950621 47.606308, -123.505917 47.604614999999995, -123.505917 47.517716, -124.04674 47.518525, -124.353615670887 47.533537083052096, -124.355955 47.545697999999994, -124.412106 47.691199, -124.471687 47.766906999999996, -124.539927 47.836967, -124.613108656052 47.8805724417486))"
53033,WA,"King County, Washington",,1931249.0,1869311.0,61938.0,3.207147291726753,53,033,01531933,0500000US53033,53033,King,06,5478600963,497675093,"POLYGON ((-122.536993 47.403355, -122.445026 47.542713, -122.438093 47.777814, -122.327392 47.777646, -122.271033 47.777094999999996, -122.243612 47.776959, -121.991775 47.775349, -121.119179 47.779933, -121.066005 47.713603, -121.121584 47.685213, -121.113569 47.597288, -121.17224999999999 47.590053999999995, -121.410878 47.424538999999996, -121.464234 47.354416, -121.427492 47.289075, -121.34120300000001 47.281261, -121.365138 47.224562999999996, -121.297639 47.148557, -121.379682 47.087495, -121.379961 47.087247999999995, -121.581673 47.118648, -121.630993 47.153513, -121.796464 47.173058999999995, -121.93786399999999 47.138721, -122.094764 47.194976999999994, -122.143976 47.257526, -122.229792 47.257559, -122.331322 47.257365, -122.33492 47.257594, -122.350506 47.273841999999995, -122.437252 47.333717, -122.51013499999999 47.31962, -122.537595 47.337339, -122.536993 47.403355))"
53035,WA,"Kitsap County, Washington",,251133.0,209089.0,42044.0,16.741726495522293,53,035,01529223,0500000US53035,53035,Kitsap,06,1023381117,442114809,"POLYGON ((-122.950621 47.606308, -122.783237 47.672754, -122.721971 47.787665, -122.595535 47.882298, -122.63410286528 47.9230352997388, -122.616701 47.925138999999994, -122.573745864315 47.9510041672091, -122.501809 47.929713, -122.429625 47.828098, -122.438093 47.777814, -122.445026 47.542713, -122.536993 47.403355, -122.801199 47.403577999999996, -122.801012 47.520406, -123.038404 47.520236, -122.950621 47.606308))"
53037,WA,"Kittitas County, Washington",,40915.0,24526.0,16389.0,40.05621410240743,53,037,01531926,0500000US53037,53037,Kittitas,06,5949976986,92436008,"POLYGON ((-121.464234 47.354416, -121.410878 47.424538999999996, -121.17224999999999 47.590053999999995, -121.113569 47.597288, -121.07497000000001 47.550891, -120.996578 47.518544999999996, -120.917936 47.429367, -120.802533 47.422626, -120.664368 47.343305, -120.5305 47.334328, -120.389197 47.260934999999996, -120.09446 47.262159, -120.075969 47.225898, -120.007074 47.220133, -120.002065 47.126152999999995, -120.042866 47.073453, -119.966129 46.943757, -119.927436 46.798445, -119.97303600000001 46.737125999999996, -120.51 46.737946, -120.508605 46.824861999999996, -120.633981 46.825776, -120.634562 46.91213, -121.02662 46.911308, -121.090054 46.991006999999996, -121.28101 47.08875, -121.379682 47.087495, -121.297639 47.148557, -121.365138 47.224562999999996, -121.34120300000001 47.281261, -121.427492 47.289075, -121.464234 47.354416))"
53039,WA,"Klickitat County, Washington",,20318.0,8084.0,12234.0,60.21261935229846,53,039,01529219,0500000US53039,53039,Klickitat,06,4847515948,84930626,"POLYGON ((-121.612232 46.044093, -121.522321 46.044005999999996, -120.801295 46.041014, -119.86582899999999 46.040858, -119.86815388939101 45.8382266026357, -119.965744 45.824365, -119.99950515346201 45.8116849230819, -120.07015 45.785152, -120.141352 45.773151999999996, -120.210754 45.725950999999995, -120.282156 45.72125, -120.40396 45.699248999999995, -120.488546820704 45.6999122274785, -120.505863 45.700047999999995, -120.591166 45.746547, -120.634968 45.745847, -120.652516760194 45.736169730674895, -120.68937 45.715847, -120.855674 45.671544999999995, -120.895575 45.642945, -120.91393501308401 45.648065866423494, -120.943977 45.656445, -121.084933 45.647892999999996, -121.1222 45.616067, -121.183841 45.606441, -121.215779 45.671237999999995, -121.33777 45.704949, -121.423592 45.69399, -121.440695827861 45.699073794772396, -121.52400610422 45.7238362251992, -121.609246 45.782519, -121.612232 46.044093))"
53041,WA,"Lewis County, Washington",,75455.0,29688.0,45767.0,60.65469485123584,53,041,01531927,0500000US53041,53041,Lewis,06,6223151022,86954132,"POLYGON ((-123.37095 46.792128999999996, -123.351391 46.793509, -123.160588 46.793383, -123.160909 46.76433, -122.203115 46.763061, -121.84189 46.728455, -121.75859299999999 46.783791, -121.455218 46.783797, -121.353562 46.711506, -121.451256 46.533894, -121.393734 46.390204, -121.522324 46.388224, -121.522324 46.388627, -122.03214 46.387809999999995, -122.114291 46.38648, -122.236759 46.385892999999996, -122.240966 46.385360999999996, -123.21795 46.385616999999996, -123.259068 46.383458, -123.358334 46.384025, -123.37095 46.792128999999996))"
53043,WA,"Lincoln County, Washington",,10570.0,0.0,10570.0,100.0,53,043,01514052,0500000US53043,53043,Lincoln,06,5984421210,75265961,"POLYGON ((-118.97350399999999 47.943414, -118.945143 47.942281, -118.85195999999999 47.957906, -118.711682 47.903347, -118.688394 47.942718, -118.570396 47.932317999999995, -118.54409 47.883973, -118.369064 47.832685, -118.340938 47.894315999999996, -118.246103 47.943604, -118.212323 47.945493, -118.078182 47.800062, -117.881473 47.84749, -117.820947 47.825775, -117.823629 47.26022, -117.96092999999999 47.260568, -118.979777 47.261708999999996, -118.97350399999999 47.943414))"
53045,WA,"Mason County, Washington",,60699.0,22036.0,38663.0,63.69627176724493,53,045,01529221,0500000US53045,53045,Mason,06,2484892348,237296354,"POLYGON ((-123.505917 47.604614999999995, -122.950621 47.606308, -123.038404 47.520236, -122.801012 47.520406, -122.801199 47.403577999999996, -122.85291699999999 47.256462, -122.820576 47.19422, -122.902417 47.157381, -122.936283 47.189457, -122.947046 47.185641, -122.952819 47.170103, -122.969123 47.161525, -123.00243499999999 47.151302, -123.010456 47.143325999999995, -123.015389 47.123791999999995, -123.034109 47.115041, -123.060583 47.114025, -123.073654 47.106241999999995, -123.074957 47.090844, -123.10298399999999 47.085269, -123.201891 47.085059, -123.488943 47.082646, -123.505021 47.258534999999995, -123.505917 47.517716, -123.505917 47.604614999999995))"
